Time,Method,Row,Identifier 1,Identifier 2,Comment,Preparation,Component,Peak Nr.,Rt,Width,Ampl. 2,Area 2,Ampl. 3,Area 3,BGD 2,BGD 3,Area All,Is Ref.?,d 2H/1H,rd 3H2/2H2,rR 3H2/2H2
16:49:12,H2 60m 6C_ramp 1.4 mL Flow Standards,3,ACAL2,standard_control_drift,,20,Ref 1,1,30.1,13.8,5539,59.281,1558,0.016,121.8,82.2,59.297,0,-311.021,-0.030,0.2628653
16:49:12,H2 60m 6C_ramp 1.4 mL Flow Standards,3,ACAL2,standard_control_drift,,20,Ref 2,2,71.9,13.8,5538,59.052,1558,0.016,122.1,81.8,59.067,0,-310.766,0.340,0.2629626
16:49:12,H2 60m 6C_ramp 1.4 mL Flow Standards,3,ACAL2,standard_control_drift,,20,Ref 3,3,113.7,13.8,5539,59.191,1558,0.016,122.3,82.0,59.207,1,-311.000,0.000,0.2628732
16:49:12,H2 60m 6C_ramp 1.4 mL Flow Standards,3,ACAL2,standard_control_drift,,20,Ref 4,4,155.5,13.8,5542,59.368,1560,0.016,122.5,81.8,59.384,0,-310.482,0.752,0.2630710
16:49:12,H2 60m 6C_ramp 1.4 mL Flow Standards,3,ACAL2,standard_control_drift,,20,Ref 5,5,197.3,14.0,5544,59.239,1560,0.016,122.7,82.1,59.255,0,-310.757,0.352,0.2629658
16:49:12,H2 60m 6C_ramp 1.4 mL Flow Standards,3,ACAL2,standard_control_drift,,20,C23 Alkane,6,1470.3,13.0,4105,15.960,1270,0.006,134.6,82.6,15.966,0,-84.424,328.848,0.3493184
16:49:12,H2 60m 6C_ramp 1.4 mL Flow Standards,3,ACAL2,standard_control_drift,,20,C20 FAME,7,1493.9,13.0,4041,14.789,1337,0.005,154.0,87.3,14.794,0,-27.329,411.714,0.3711016
16:49:12,H2 60m 6C_ramp 1.4 mL Flow Standards,3,ACAL2,standard_control_drift,,20,C25 Alkane,8,1631.0,13.2,4585,16.868,1158,0.005,141.6,84.3,16.873,0,-265.172,66.514,0.2803581
16:49:12,H2 60m 6C_ramp 1.4 mL Flow Standards,3,ACAL2,standard_control_drift,,20,C27 Alkane,9,1780.7,13.0,4820,17.486,1354,0.005,149.9,86.1,17.492,0,-187.071,179.868,0.3101557
16:49:12,H2 60m 6C_ramp 1.4 mL Flow Standards,3,ACAL2,standard_control_drift,,20,C29 Alkane,10,1920.5,12.7,4969,18.845,1564,0.006,163.7,89.9,18.851,0,-103.108,301.730,0.3421900
16:49:12,H2 60m 6C_ramp 1.4 mL Flow Standards,3,ACAL2,standard_control_drift,,20,C31 Alkane,11,2051.8,12.3,5129,19.573,1310,0.005,190.9,98.2,19.578,0,-276.347,50.295,0.2760944
16:49:12,H2 60m 6C_ramp 1.4 mL Flow Standards,3,ACAL2,standard_control_drift,,20,C30 FAME,12,2217.5,13.2,4054,18.228,1111,0.006,198.8,100.0,18.234,0,-196.078,166.795,0.3067191
17:35:04,H2 60m 6C_ramp 1.4 mL Flow Standards,4,ACAL2,standard_control_drift,,20,Ref 1,1,30.1,13.8,5529,59.181,1556,0.016,122.4,82.2,59.197,0,-311.293,-0.426,0.2629959
17:35:04,H2 60m 6C_ramp 1.4 mL Flow Standards,4,ACAL2,standard_control_drift,,20,Ref 2,2,71.9,13.8,5528,59.002,1556,0.016,122.7,81.7,59.018,0,-310.979,0.031,0.2631159
17:35:04,H2 60m 6C_ramp 1.4 mL Flow Standards,4,ACAL2,standard_control_drift,,20,Ref 3,3,113.7,13.8,5531,58.991,1556,0.016,122.9,82.0,59.007,1,-311.000,0.000,0.2631078
17:35:04,H2 60m 6C_ramp 1.4 mL Flow Standards,4,ACAL2,standard_control_drift,,20,Ref 4,4,155.5,14.0,5531,59.229,1556,0.016,123.0,82.1,59.245,0,-311.088,-0.128,0.2630742
17:35:04,H2 60m 6C_ramp 1.4 mL Flow Standards,4,ACAL2,standard_control_drift,,20,Ref 5,5,197.3,14.0,5532,59.070,1558,0.016,123.2,82.4,59.085,0,-311.037,-0.054,0.2630936
17:35:04,H2 60m 6C_ramp 1.4 mL Flow Standards,4,ACAL2,standard_control_drift,,20,C23 Alkane,6,1469.7,11.7,4712,16.430,1445,0.006,134.4,82.5,16.436,0,-83.799,329.755,0.3498690
17:35:04,H2 60m 6C_ramp 1.4 mL Flow Standards,4,ACAL2,standard_control_drift,,20,C20 FAME,7,1493.3,11.7,4583,15.209,1496,0.006,151.1,86.2,15.215,0,-27.284,411.780,0.3714503
17:35:04,H2 60m 6C_ramp 1.4 mL Flow Standards,4,ACAL2,standard_control_drift,,20,C25 Alkane,8,1630.4,11.5,4862,17.110,1207,0.005,140.6,84.1,17.115,0,-266.441,64.672,0.2801235
17:35:04,H2 60m 6C_ramp 1.4 mL Flow Standards,4,ACAL2,standard_control_drift,,20,C27 Alkane,9,1779.8,11.3,4926,17.617,1387,0.005,148.9,85.7,17.622,0,-187.141,179.767,0.3104059
17:35:04,H2 60m 6C_ramp 1.4 mL Flow Standards,4,ACAL2,standard_control_drift,,20,C29 Alkane,10,1919.7,11.3,5154,18.875,1603,0.006,162.6,89.5,18.881,0,-103.385,301.328,0.3423896
17:35:04,H2 60m 6C_ramp 1.4 mL Flow Standards,4,ACAL2,standard_control_drift,,20,C31 Alkane,11,2050.7,11.7,5169,19.588,1328,0.005,187.9,97.2,19.594,0,-277.203,49.052,0.2760137
17:35:04,H2 60m 6C_ramp 1.4 mL Flow Standards,4,ACAL2,standard_control_drift,,20,C30 FAME,12,2216.4,13.0,4127,18.198,1111,0.006,196.8,99.1,18.203,0,-195.832,167.153,0.3070871
18:31:20,H2 60m 6C_ramp Alkane_Samples,5,VE-11,sample,,20,Ref 1,1,30.1,13.8,5522,58.985,1554,0.016,122.5,82.9,59.001,0,-311.501,-0.727,0.2630026
18:31:20,H2 60m 6C_ramp Alkane_Samples,5,VE-11,sample,,20,Ref 2,2,71.9,13.8,5521,58.943,1554,0.016,122.8,82.9,58.959,0,-311.306,-0.444,0.2630769
18:31:20,H2 60m 6C_ramp Alkane_Samples,5,VE-11,sample,,20,Ref 3,3,113.7,13.8,5524,59.092,1556,0.016,123.1,82.7,59.108,1,-311.000,0.000,0.2631939
18:31:20,H2 60m 6C_ramp Alkane_Samples,5,VE-11,sample,,20,Ref 4,4,155.5,13.8,5528,59.119,1556,0.016,123.3,82.8,59.135,0,-311.446,-0.647,0.2630235
18:31:20,H2 60m 6C_ramp Alkane_Samples,5,VE-11,sample,,20,Ref 5,5,197.3,14.0,5527,59.001,1557,0.016,123.5,83.1,59.016,0,-311.252,-0.366,0.2630974
18:31:20,H2 60m 6C_ramp Alkane_Samples,5,VE-11,sample,,20,C25 Alkane,6,1626.4,9.6,2517,7.596,713,0.002,143.6,85.3,7.598,0,-181.064,188.586,0.3128285
18:31:20,H2 60m 6C_ramp Alkane_Samples,5,VE-11,sample,,20,C27 Alkane,7,1775.9,7.9,1351,3.745,410,0.001,152.5,87.2,3.746,0,-164.779,212.223,0.3190496
18:31:20,H2 60m 6C_ramp Alkane_Samples,5,VE-11,sample,,20,C29 Alkane,8,1915.5,6.9,543,1.523,178,0.001,164.9,90.6,1.524,0,-121.627,274.852,0.3355333
18:31:20,H2 60m 6C_ramp Alkane_Samples,5,VE-11,sample,,20,C31 Alkane,9,2049.7,11.7,4800,17.942,1416,0.006,190.9,99.0,17.947,0,-155.381,225.862,0.3226394
18:31:20,H2 60m 6C_ramp Alkane_Samples,5,VE-11,sample,,20,C33 Alkane,10,2188.4,13.8,4927,22.793,1394,0.007,203.5,102.4,22.800,0,-172.006,201.732,0.3162886
18:31:20,H2 60m 6C_ramp Alkane_Samples,5,VE-11,sample,,20,C35 Alkane,11,2350.8,9.2,674,2.582,214,0.001,207.3,103.5,2.583,0,-144.695,241.372,0.3267216
19:32:13,H2 60m 6C_ramp Alkane_Samples,6,VE-11,sample,,20,Ref 1,1,30.1,13.8,5514,58.713,1552,0.015,123.6,82.9,58.729,0,-311.274,-0.397,0.2631506
19:32:13,H2 60m 6C_ramp Alkane_Samples,6,VE-11,sample,,20,Ref 2,2,71.9,13.8,5515,58.981,1554,0.016,124.0,83.2,58.996,0,-311.139,-0.202,0.2632020
19:32:13,H2 60m 6C_ramp Alkane_Samples,6,VE-11,sample,,20,Ref 3,3,113.7,13.8,5517,58.954,1553,0.016,124.2,83.1,58.969,1,-311.000,0.000,0.2632551
19:32:13,H2 60m 6C_ramp Alkane_Samples,6,VE-11,sample,,20,Ref 4,4,155.5,14.0,5521,59.158,1556,0.016,124.3,83.0,59.173,0,-310.944,0.081,0.2632763
19:32:13,H2 60m 6C_ramp Alkane_Samples,6,VE-11,sample,,20,Ref 5,5,197.3,14.0,5521,59.109,1555,0.016,124.4,83.1,59.125,0,-310.855,0.211,0.2633106
19:32:13,H2 60m 6C_ramp Alkane_Samples,6,VE-11,sample,,20,C25 Alkane,6,1626.4,9.6,2527,7.476,715,0.002,143.7,85.8,7.478,0,-184.474,183.637,0.3115984
19:32:13,H2 60m 6C_ramp Alkane_Samples,6,VE-11,sample,,20,C27 Alkane,7,1775.9,7.7,1348,3.701,406,0.001,152.6,88.0,3.702,0,-170.856,203.402,0.3168016
19:32:13,H2 60m 6C_ramp Alkane_Samples,6,VE-11,sample,,20,C29 Alkane,8,1915.3,6.9,549,1.515,181,0.001,165.9,91.7,1.515,0,-127.530,266.285,0.3333560
19:32:13,H2 60m 6C_ramp Alkane_Samples,6,VE-11,sample,,20,C31 Alkane,9,2049.5,11.7,4767,17.809,1418,0.006,191.5,99.0,17.815,0,-154.707,226.840,0.3229719
19:32:13,H2 60m 6C_ramp Alkane_Samples,6,VE-11,sample,,20,C33 Alkane,10,2188.2,13.8,4837,22.771,1382,0.007,205.2,103.2,22.778,0,-172.388,201.179,0.3162165
19:32:13,H2 60m 6C_ramp Alkane_Samples,6,VE-11,sample,,20,C35 Alkane,11,2350.8,9.2,675,2.586,214,0.001,208.8,104.4,2.587,0,-147.362,237.501,0.3257784
20:33:02,H2 60m 6C_ramp Alkane_Samples,7,VE-16,sample,,20,Ref 1,1,30.1,13.8,5509,58.771,1552,0.015,123.7,82.8,58.787,0,-310.903,0.141,0.2632769
20:33:02,H2 60m 6C_ramp Alkane_Samples,7,VE-16,sample,,20,Ref 2,2,71.9,13.8,5508,58.804,1551,0.015,124.1,83.0,58.820,0,-310.895,0.153,0.2632802
20:33:02,H2 60m 6C_ramp Alkane_Samples,7,VE-16,sample,,20,Ref 3,3,113.7,13.8,5510,58.841,1552,0.015,124.3,83.0,58.857,1,-311.000,0.000,0.2632399
20:33:02,H2 60m 6C_ramp Alkane_Samples,7,VE-16,sample,,20,Ref 4,4,155.5,13.8,5516,59.038,1553,0.016,124.4,83.2,59.054,0,-311.277,-0.402,0.2631342
20:33:02,H2 60m 6C_ramp Alkane_Samples,7,VE-16,sample,,20,Ref 5,5,197.3,13.8,5516,58.991,1554,0.016,124.6,82.9,59.006,0,-311.039,-0.057,0.2632249
20:33:02,H2 60m 6C_ramp Alkane_Samples,7,VE-16,sample,,20,C25 Alkane,6,1626.2,7.7,1305,3.474,398,0.001,140.6,84.7,3.475,0,-151.428,231.599,0.3242061
20:33:02,H2 60m 6C_ramp Alkane_Samples,7,VE-16,sample,,20,-,7,1776.1,6.5,1024,2.756,320,0.001,146.6,86.2,2.757,0,-157.841,222.292,0.3217560
20:33:02,H2 60m 6C_ramp Alkane_Samples,7,VE-16,sample,,20,C29 Alkane,8,1915.9,7.3,820,2.278,268,0.001,160.3,89.8,2.279,0,-123.182,272.595,0.3349979
20:33:02,H2 60m 6C_ramp Alkane_Samples,7,VE-16,sample,,20,C31 Alkane,9,2050.3,11.9,5457,21.128,1608,0.007,186.6,97.4,21.134,0,-152.660,229.812,0.3237355
20:33:02,H2 60m 6C_ramp Alkane_Samples,7,VE-16,sample,,20,C33 Alkane,10,2187.6,12.3,3878,16.098,1122,0.005,196.1,99.8,16.103,0,-159.065,220.516,0.3212884
21:33:55,H2 60m 6C_ramp Alkane_Samples,8,VE-16,sample,,20,Ref 1,1,30.1,13.8,5503,58.776,1551,0.015,123.5,83.1,58.792,0,-310.904,0.140,0.2632738
21:33:55,H2 60m 6C_ramp Alkane_Samples,8,VE-16,sample,,20,Ref 2,2,71.9,13.8,5502,58.885,1550,0.016,123.8,83.1,58.901,0,-310.804,0.284,0.2633117
21:33:55,H2 60m 6C_ramp Alkane_Samples,8,VE-16,sample,,20,Ref 3,3,113.7,13.8,5505,58.869,1550,0.015,124.1,83.3,58.885,1,-311.000,0.000,0.2632370
21:33:55,H2 60m 6C_ramp Alkane_Samples,8,VE-16,sample,,20,Ref 4,4,155.5,14.0,5509,58.996,1552,0.016,124.2,83.1,59.012,0,-310.711,0.420,0.2633475
21:33:55,H2 60m 6C_ramp Alkane_Samples,8,VE-16,sample,,20,Ref 5,5,197.3,14.0,5511,58.851,1553,0.016,124.4,83.3,58.867,0,-310.460,0.784,0.2634432
21:33:55,H2 60m 6C_ramp Alkane_Samples,8,VE-16,sample,,20,C25 Alkane,6,1625.6,7.5,1342,3.500,409,0.001,140.0,84.7,3.501,0,-151.493,231.506,0.3241778
21:33:55,H2 60m 6C_ramp Alkane_Samples,8,VE-16,sample,,20,-,7,1775.5,6.5,1024,2.778,321,0.001,145.6,86.0,2.779,0,-156.843,223.741,0.3221338
21:33:55,H2 60m 6C_ramp Alkane_Samples,8,VE-16,sample,,20,C29 Alkane,8,1915.3,7.3,840,2.324,274,0.001,162.0,90.9,2.325,0,-125.466,269.279,0.3341213
21:33:55,H2 60m 6C_ramp Alkane_Samples,8,VE-16,sample,,20,C31 Alkane,9,2049.7,12.1,5477,21.305,1631,0.007,184.4,97.2,21.312,0,-153.255,228.947,0.3235043
21:33:55,H2 60m 6C_ramp Alkane_Samples,8,VE-16,sample,,20,C33 Alkane,10,2187.0,12.3,3872,16.204,1136,0.005,194.3,99.9,16.209,0,-160.233,218.821,0.3208386
22:34:46,H2 60m 6C_ramp Alkane_Samples,9,VE-17,sample,,20,Ref 1,1,30.1,14.0,5508,58.848,1551,0.015,124.1,83.0,58.864,0,-311.132,-0.192,0.2632407
22:34:46,H2 60m 6C_ramp Alkane_Samples,9,VE-17,sample,,20,Ref 2,2,71.9,14.0,5506,58.881,1551,0.016,124.4,82.8,58.896,0,-310.598,0.583,0.2634449
22:34:46,H2 60m 6C_ramp Alkane_Samples,9,VE-17,sample,,20,Ref 3,3,113.7,14.0,5509,58.890,1552,0.016,124.6,83.2,58.905,1,-311.000,0.000,0.2632913
22:34:46,H2 60m 6C_ramp Alkane_Samples,9,VE-17,sample,,20,Ref 4,4,155.5,14.0,5512,58.945,1552,0.016,124.8,83.0,58.960,0,-310.736,0.383,0.2633921
22:34:46,H2 60m 6C_ramp Alkane_Samples,9,VE-17,sample,,20,Ref 5,5,197.3,14.0,5511,58.957,1553,0.016,124.8,82.9,58.973,0,-310.709,0.423,0.2634026
22:34:46,H2 60m 6C_ramp Alkane_Samples,9,VE-17,sample,,20,C25 Alkane,6,1625.8,10.5,2082,6.397,602,0.002,143.0,85.6,6.399,0,-175.154,197.164,0.3152029
22:34:46,H2 60m 6C_ramp Alkane_Samples,9,VE-17,sample,,20,C27 Alkane,7,1775.9,9.4,1682,4.867,502,0.002,153.2,87.7,4.868,0,-164.551,212.553,0.3192547
22:34:46,H2 60m 6C_ramp Alkane_Samples,9,VE-17,sample,,20,C29 Alkane,8,1915.3,7.3,758,2.146,247,0.001,174.7,94.7,2.146,0,-135.249,255.081,0.3304520
22:34:46,H2 60m 6C_ramp Alkane_Samples,9,VE-17,sample,,20,C31 Alkane,9,2049.7,13.0,5208,20.251,1553,0.007,202.8,102.7,20.257,0,-151.897,230.919,0.3240902
22:34:46,H2 60m 6C_ramp Alkane_Samples,9,VE-17,sample,,20,C33 Alkane,10,2188.0,13.8,4676,21.356,1354,0.007,224.2,109.2,21.363,0,-149.603,234.248,0.3249668
22:34:46,H2 60m 6C_ramp Alkane_Samples,9,VE-17,sample,,20,C35 Alkane,11,2350.4,9.0,528,2.054,175,0.001,228.1,110.4,2.054,0,-119.180,278.403,0.3365924
23:35:38,H2 60m 6C_ramp Alkane_Samples,10,VE-17,sample,,20,Ref 1,1,30.1,14.0,5500,58.685,1550,0.015,123.9,82.6,58.700,0,-310.889,0.161,0.2634766
23:35:38,H2 60m 6C_ramp Alkane_Samples,10,VE-17,sample,,20,Ref 2,2,71.9,14.0,5500,58.784,1549,0.015,124.3,82.9,58.799,0,-311.376,-0.545,0.2632905
23:35:38,H2 60m 6C_ramp Alkane_Samples,10,VE-17,sample,,20,Ref 3,3,113.7,14.0,5503,58.808,1551,0.015,124.5,82.7,58.824,1,-311.000,0.000,0.2634342
23:35:38,H2 60m 6C_ramp Alkane_Samples,10,VE-17,sample,,20,Ref 4,4,155.5,14.0,5506,58.886,1551,0.016,124.6,83.0,58.902,0,-311.270,-0.392,0.2633309
23:35:38,H2 60m 6C_ramp Alkane_Samples,10,VE-17,sample,,20,Ref 5,5,197.3,14.0,5507,58.802,1551,0.015,124.7,82.9,58.817,0,-310.949,0.074,0.2634536
23:35:38,H2 60m 6C_ramp Alkane_Samples,10,VE-17,sample,,20,C25 Alkane,6,1626.2,9.2,2285,6.503,663,0.002,144.6,85.9,6.505,0,-175.201,197.096,0.3153560
23:35:38,H2 60m 6C_ramp Alkane_Samples,10,VE-17,sample,,20,C27 Alkane,7,1776.1,8.4,1784,4.914,535,0.002,155.9,88.6,4.915,0,-164.668,212.383,0.3193831
23:35:38,H2 60m 6C_ramp Alkane_Samples,10,VE-17,sample,,20,C29 Alkane,8,1915.5,7.3,771,2.130,250,0.001,174.9,94.3,2.130,0,-136.736,252.923,0.3300627
23:35:38,H2 60m 6C_ramp Alkane_Samples,10,VE-17,sample,,20,C31 Alkane,9,2049.9,11.9,5311,20.275,1579,0.007,208.8,104.4,20.282,0,-152.792,229.620,0.3239239
23:35:38,H2 60m 6C_ramp Alkane_Samples,10,VE-17,sample,,20,C33 Alkane,10,2188.0,13.2,4646,21.329,1349,0.007,230.5,111.2,21.335,0,-150.198,233.385,0.3249158
23:35:38,H2 60m 6C_ramp Alkane_Samples,10,VE-17,sample,,20,C35 Alkane,11,2350.4,8.8,522,2.041,175,0.001,234.8,112.4,2.042,0,-117.391,281.001,0.3374594
00:36:31,H2 60m 6C_ramp Alkane_Samples,11,VE-18,sample,,20,Ref 1,1,30.1,13.8,5500,58.808,1550,0.015,124.1,82.5,58.824,0,-310.887,0.164,0.2633628
00:36:31,H2 60m 6C_ramp Alkane_Samples,11,VE-18,sample,,20,Ref 2,2,71.9,13.8,5500,58.677,1549,0.015,124.3,83.0,58.692,0,-310.973,0.038,0.2633297
00:36:31,H2 60m 6C_ramp Alkane_Samples,11,VE-18,sample,,20,Ref 3,3,113.7,13.8,5502,58.793,1550,0.015,124.5,83.0,58.808,1,-311.000,0.000,0.2633195
00:36:31,H2 60m 6C_ramp Alkane_Samples,11,VE-18,sample,,20,Ref 4,4,155.5,13.8,5505,58.840,1550,0.015,124.7,82.9,58.855,0,-311.218,-0.317,0.2632361
00:36:31,H2 60m 6C_ramp Alkane_Samples,11,VE-18,sample,,20,Ref 5,5,197.3,13.8,5505,58.777,1551,0.015,124.7,82.8,58.792,0,-311.033,-0.048,0.2633069
00:36:31,H2 60m 6C_ramp Alkane_Samples,11,VE-18,sample,,20,C25 Alkane,6,1625.4,8.8,2176,6.114,634,0.002,139.4,83.8,6.116,0,-169.905,204.782,0.3172426
00:36:31,H2 60m 6C_ramp Alkane_Samples,11,VE-18,sample,,20,C27 Alkane,7,1775.0,8.2,1465,4.001,445,0.001,147.4,86.1,4.002,0,-161.819,216.518,0.3203331
00:36:31,H2 60m 6C_ramp Alkane_Samples,11,VE-18,sample,,20,C29 Alkane,8,1914.6,7.1,730,2.014,241,0.001,161.8,89.7,2.015,0,-125.160,269.724,0.3343433
00:36:31,H2 60m 6C_ramp Alkane_Samples,11,VE-18,sample,,20,C31 Alkane,9,2048.8,11.9,5052,19.366,1505,0.006,188.7,98.3,19.372,0,-154.400,227.286,0.3231685
00:36:31,H2 60m 6C_ramp Alkane_Samples,11,VE-18,sample,,20,C33 Alkane,10,2186.8,13.0,4265,18.790,1229,0.006,204.2,102.5,18.796,0,-164.630,212.439,0.3192588
01:37:22,H2 60m 6C_ramp Alkane_Samples,12,VE-18,sample,,20,Ref 1,1,30.1,13.8,5494,58.725,1547,0.015,123.7,83.1,58.740,0,-311.134,-0.195,0.2632992
01:37:22,H2 60m 6C_ramp Alkane_Samples,12,VE-18,sample,,20,Ref 2,2,71.9,13.8,5494,58.787,1549,0.015,124.1,83.2,58.803,0,-311.183,-0.266,0.2632804
01:37:22,H2 60m 6C_ramp Alkane_Samples,12,VE-18,sample,,20,Ref 3,3,113.7,13.8,5497,58.741,1548,0.015,124.3,83.2,58.756,1,-311.000,0.000,0.2633505
01:37:22,H2 60m 6C_ramp Alkane_Samples,12,VE-18,sample,,20,Ref 4,4,155.5,13.8,5500,58.846,1549,0.015,124.4,83.2,58.861,0,-311.037,-0.053,0.2633364
01:37:22,H2 60m 6C_ramp Alkane_Samples,12,VE-18,sample,,20,Ref 5,5,197.3,14.0,5501,58.705,1551,0.015,124.6,83.0,58.720,0,-310.566,0.630,0.2635164
01:37:22,H2 60m 6C_ramp Alkane_Samples,12,VE-18,sample,,20,C25 Alkane,6,1625.6,8.8,2195,6.134,645,0.002,138.6,84.4,6.136,0,-171.908,201.875,0.3165143
01:37:22,H2 60m 6C_ramp Alkane_Samples,12,VE-18,sample,,20,C27 Alkane,7,1775.5,7.7,1478,3.969,448,0.001,146.0,85.9,3.970,0,-161.015,217.685,0.3206780
01:37:22,H2 60m 6C_ramp Alkane_Samples,12,VE-18,sample,,20,C29 Alkane,8,1915.1,7.1,731,1.992,239,0.001,159.5,89.5,1.993,0,-126.234,268.165,0.3339719
01:37:22,H2 60m 6C_ramp Alkane_Samples,12,VE-18,sample,,20,C31 Alkane,9,2049.2,11.7,5093,19.139,1511,0.006,185.5,97.6,19.145,0,-153.797,228.161,0.3234369
01:37:22,H2 60m 6C_ramp Alkane_Samples,12,VE-18,sample,,20,C33 Alkane,10,2187.2,12.7,4229,18.539,1204,0.006,200.1,101.6,18.545,0,-165.371,211.364,0.3190132
02:27:46,H2 60m 6C_ramp 1.4 mL Flow Standards,13,ACAL2,standard_control_drift,,20,Ref 1,1,30.1,13.8,5489,58.572,1547,0.015,123.7,82.4,58.588,0,-310.583,0.605,0.2634930
02:27:46,H2 60m 6C_ramp 1.4 mL Flow Standards,13,ACAL2,standard_control_drift,,20,Ref 2,2,71.9,13.8,5487,58.538,1545,0.015,124.0,83.0,58.553,0,-311.300,-0.436,0.2632189
02:27:46,H2 60m 6C_ramp 1.4 mL Flow Standards,13,ACAL2,standard_control_drift,,20,Ref 3,3,113.7,14.0,5492,58.582,1547,0.015,124.3,82.8,58.597,1,-311.000,0.000,0.2633337
02:27:46,H2 60m 6C_ramp 1.4 mL Flow Standards,13,ACAL2,standard_control_drift,,20,Ref 4,4,155.5,14.0,5494,58.647,1547,0.015,124.3,83.0,58.663,0,-310.999,0.002,0.2633341
02:27:46,H2 60m 6C_ramp 1.4 mL Flow Standards,13,ACAL2,standard_control_drift,,20,Ref 5,5,197.3,14.0,5496,58.646,1548,0.015,124.5,83.0,58.661,0,-311.058,-0.084,0.2633115
02:27:46,H2 60m 6C_ramp 1.4 mL Flow Standards,13,ACAL2,standard_control_drift,,20,C23 Alkane,6,1468.9,11.3,4856,16.390,1472,0.006,134.5,83.3,16.396,0,-86.777,325.433,0.3490311
02:27:46,H2 60m 6C_ramp 1.4 mL Flow Standards,13,ACAL2,standard_control_drift,,20,C20 FAME,7,1492.5,11.1,4628,15.127,1524,0.006,149.6,86.6,15.133,0,-28.127,410.555,0.3714467
02:27:46,H2 60m 6C_ramp 1.4 mL Flow Standards,13,ACAL2,standard_control_drift,,20,C25 Alkane,8,1629.4,11.1,4893,17.059,1228,0.005,141.1,84.6,17.064,0,-267.190,63.585,0.2800778
02:27:46,H2 60m 6C_ramp 1.4 mL Flow Standards,13,ACAL2,standard_control_drift,,20,C27 Alkane,9,1778.8,11.1,4989,17.552,1399,0.005,148.9,86.4,17.557,0,-188.245,178.163,0.3102500
02:27:46,H2 60m 6C_ramp 1.4 mL Flow Standards,13,ACAL2,standard_control_drift,,20,C29 Alkane,10,1918.4,11.3,5142,18.867,1598,0.006,163.9,90.8,18.873,0,-104.756,299.338,0.3421594
02:27:46,H2 60m 6C_ramp 1.4 mL Flow Standards,13,ACAL2,standard_control_drift,,20,C31 Alkane,11,2049.7,11.5,5122,19.566,1310,0.005,190.1,98.5,19.571,0,-277.663,48.385,0.2760749
02:27:46,H2 60m 6C_ramp 1.4 mL Flow Standards,13,ACAL2,standard_control_drift,,20,C30 FAME,12,2215.0,13.0,4033,18.044,1109,0.006,203.0,102.1,18.050,0,-197.584,164.609,0.3066807
03:13:35,H2 60m 6C_ramp 1.4 mL Flow Standards,14,ACAL2,standard_control_drift,,20,Ref 1,1,30.1,14.0,5499,58.889,1549,0.016,123.4,82.9,58.905,0,-310.955,0.065,0.2634398
03:13:35,H2 60m 6C_ramp 1.4 mL Flow Standards,14,ACAL2,standard_control_drift,,20,Ref 2,2,71.9,14.0,5496,58.847,1549,0.015,123.5,83.0,58.862,0,-311.077,-0.112,0.2633930
03:13:35,H2 60m 6C_ramp 1.4 mL Flow Standards,14,ACAL2,standard_control_drift,,20,Ref 3,3,113.7,14.0,5500,58.821,1550,0.015,123.8,83.1,58.837,1,-311.000,0.000,0.2634225
